,carat,cut,color,clarity,depth,table,price,x,y,z,volume
21394,1.51,Very Good,I,VS1,63.1,53.0,9513,7.34,7.25,4.6,244.78899999999996
21395,1.24,Premium,F,VS2,62.4,60.0,9513,6.83,6.8,4.25,197.387
21396,1.51,Very Good,E,SI2,63.4,59.0,9513,7.26,7.19,4.58,239.07325200000002
21397,1.51,Very Good,E,SI2,63.1,58.0,9513,7.31,7.28,4.6,244.79727999999997
21398,1.51,Premium,E,SI2,61.1,60.0,9513,7.37,7.27,4.47,239.50215299999996
21399,1.51,Ideal,E,SI2,62.9,57.0,9513,7.29,7.23,4.57,240.86961900000003
21400,1.51,Premium,I,VS1,63.0,59.0,9513,7.3,7.28,4.59,243.93096
21401,1.5,Very Good,G,SI1,62.2,58.0,9515,7.21,7.28,4.51,236.724488
21402,1.14,Ideal,E,VS2,62.4,55.0,9516,6.71,6.64,4.17,185.791848
21403,1.57,Ideal,J,VVS2,61.4,57.0,9516,7.5,7.45,4.59,256.46625
21404,1.18,Premium,G,VS2,61.5,58.0,9516,6.87,6.79,4.2,195.91866000000002
21405,1.5,Very Good,I,VS1,62.7,59.0,9519,7.19,7.26,4.53,236.46328200000002
21406,1.39,Ideal,D,SI1,61.9,52.0,9519,7.24,7.25,4.48,235.15520000000004
21407,1.02,Ideal,F,VVS2,61.1,56.3,9521,6.48,6.52,3.97,167.73091200000002
21408,1.61,Ideal,G,VS2,62.2,56.0,9521,7.57,7.5,4.69,266.27475000000004
21409,1.5,Very Good,H,SI1,61.6,57.0,9523,7.26,7.35,4.5,240.12449999999998
21410,1.19,Ideal,G,VVS2,60.8,59.0,9524,6.84,6.81,4.15,193.30866
21411,1.13,Premium,G,IF,61.2,59.0,9525,6.71,6.78,4.13,187.889394
21412,1.23,Ideal,G,VVS2,61.0,55.0,9525,6.93,6.95,4.23,203.73160500000003
21413,1.62,Premium,E,SI2,61.8,59.0,9526,7.55,7.52,4.66,264.57616
21414,1.16,Ideal,G,VVS1,62.0,57.0,9526,6.72,6.74,4.17,188.87097599999998
21415,1.62,Premium,E,SI2,60.8,59.0,9526,7.62,7.57,4.62,266.49730800000003
21416,1.62,Good,I,VS1,59.6,65.0,9526,7.69,7.59,4.55,265.570305
21417,1.75,Premium,H,VS2,61.5,58.0,9526,7.75,7.69,4.75,283.088125
21418,1.52,Premium,H,SI1,62.1,59.0,9527,7.29,7.36,4.55,244.12752
21419,1.52,Premium,H,SI1,61.0,58.0,9527,7.39,7.44,4.52,248.51683199999997
21420,1.2,Very Good,E,VS2,60.6,56.0,9529,6.85,6.87,4.16,195.76752000000002
21421,1.55,Ideal,G,SI2,60.7,55.0,9530,7.54,7.51,4.57,258.778078
21422,1.52,Ideal,G,SI1,60.7,57.0,9530,7.38,7.41,4.49,245.539242
21423,1.54,Ideal,G,SI2,61.7,56.0,9530,7.44,7.41,4.58,252.49723200000003
21424,1.07,Ideal,G,IF,61.5,57.0,9532,6.59,6.54,4.04,174.11834399999998
21425,1.5,Very Good,I,VS2,63.3,55.0,9533,7.3,7.26,4.61,244.32078
21426,1.5,Ideal,I,VS1,62.8,57.0,9533,7.24,7.28,4.56,240.34483199999997
21427,1.5,Ideal,I,VS1,60.5,56.0,9533,7.38,7.46,4.49,247.196052
21428,1.52,Ideal,F,SI2,62.5,57.0,9533,7.36,7.32,4.59,247.28716800000004
21429,1.18,Premium,G,VVS2,59.7,58.0,9537,6.94,6.9,4.13,197.76918
21430,1.13,Very Good,F,VVS2,59.6,59.0,9539,6.82,6.87,4.08,191.16187200000002
21431,1.51,Good,E,SI1,65.5,56.0,9539,7.12,7.16,4.68,238.582656
21432,1.76,Ideal,I,SI2,61.2,55.0,9540,7.76,7.79,4.76,287.743904
21433,1.9,Very Good,J,SI1,59.2,58.0,9540,8.1,8.21,4.83,321.19983
21434,1.3,Ideal,G,VS2,62.3,55.0,9540,7.0,6.93,4.34,210.53339999999997
21435,1.52,Ideal,J,VVS2,62.6,58.0,9541,7.32,7.34,4.59,246.61519199999998
21436,1.21,Premium,E,VS1,60.8,59.0,9541,6.86,6.82,4.16,194.62643200000002
21437,1.21,Premium,G,VVS2,59.6,60.0,9541,6.91,6.89,4.11,195.676689
21438,1.21,Premium,G,VVS2,58.5,58.0,9541,7.06,6.95,4.1,201.17469999999997
21439,1.42,Good,F,VS2,63.7,57.0,9542,7.08,6.99,4.48,221.71161600000005
21440,1.08,Ideal,D,VS1,61.1,56.0,9545,6.59,6.63,4.04,176.514468
21441,1.23,Ideal,F,VS2,61.7,57.0,9547,6.94,6.9,4.27,204.47322
21442,1.06,Ideal,F,VVS2,61.3,57.0,9547,6.56,6.59,4.03,174.218512
21443,1.27,Ideal,F,VS2,61.0,59.0,9547,6.96,6.98,4.25,206.4684
21444,1.6,Ideal,H,SI1,62.7,56.0,9548,7.51,7.39,4.67,259.179863
21445,1.5,Very Good,E,SI2,62.1,59.0,9548,7.26,7.33,4.53,241.067574
21446,1.28,Ideal,D,SI1,61.5,55.0,9548,7.01,7.05,4.32,213.49656
21447,1.11,Premium,F,VVS2,59.2,59.0,9548,6.82,6.79,4.03,186.62043400000002
21448,2.0,Fair,H,SI2,68.7,55.0,9549,7.9,7.67,5.35,324.17255
21449,1.02,Premium,F,VVS1,62.6,59.0,9550,6.41,6.36,4.0,163.0704
21450,1.72,Premium,H,SI1,62.2,59.0,9551,7.62,7.55,4.72,271.54632
21451,1.72,Premium,H,SI1,62.0,57.0,9551,7.67,7.63,4.74,277.39475400000003
21452,1.49,Very Good,H,VS2,62.7,60.0,9552,7.24,7.31,4.56,241.33526399999997
21453,1.52,Very Good,F,SI2,62.1,58.0,9552,7.26,7.34,4.53,241.39645199999998
21454,1.04,Ideal,E,VVS2,62.0,58.0,9552,6.54,6.46,4.03,170.261052
21455,1.05,Ideal,G,VVS2,61.4,56.0,9555,6.54,6.59,4.03,173.687358
21456,1.57,Ideal,I,SI1,61.7,56.0,9555,7.45,7.48,4.61,256.89686000000006
21457,1.51,Fair,D,SI2,64.7,57.0,9555,7.17,7.24,4.66,241.90432800000002
21458,1.53,Premium,J,VVS1,61.6,59.0,9555,7.39,7.35,4.54,246.59690999999998
21459,1.63,Good,I,SI1,63.7,58.0,9556,7.4,7.48,4.74,262.36848000000003
21460,1.63,Very Good,G,SI2,62.5,57.0,9556,7.54,7.57,4.72,269.407216
21461,1.55,Very Good,E,SI2,59.5,56.0,9557,7.56,7.59,4.51,258.785604
21462,1.52,Premium,I,VS1,61.1,58.0,9557,7.44,7.38,4.53,248.72961600000002
21463,1.52,Premium,D,SI2,60.6,62.0,9561,7.42,7.37,4.48,244.99059200000002
21464,1.54,Ideal,H,SI1,61.1,56.0,9562,7.45,7.42,4.54,250.96666000000002
21465,1.53,Ideal,H,SI2,61.2,56.0,9562,7.46,7.43,4.56,252.75076799999997
21466,1.55,Ideal,D,SI1,61.7,57.0,9565,7.47,7.43,4.59,254.754639
21467,1.22,Ideal,F,VS2,60.7,57.0,9568,6.89,6.94,4.2,200.82972
21468,1.24,Ideal,F,VS2,61.6,54.0,9569,6.95,6.91,4.27,205.064615
21469,1.51,Ideal,H,SI1,62.4,57.0,9569,7.3,7.34,4.57,244.86974
21470,1.51,Good,I,VS1,62.0,56.0,9569,7.23,7.29,4.5,237.18015000000003
21471,1.2,Ideal,G,VVS1,61.2,56.0,9570,6.89,6.86,4.21,198.987334
21472,1.32,Ideal,H,VVS2,62.0,54.0,9571,7.05,7.06,4.37,217.50800999999998
21473,1.53,Premium,G,SI1,61.7,59.0,9572,7.31,7.4,4.54,245.58676
21474,1.32,Ideal,H,VVS1,62.1,55.0,9572,6.98,7.03,4.35,213.45189
21475,1.5,Very Good,H,SI1,58.8,63.0,9573,7.42,7.38,4.35,238.20425999999998
21476,1.23,Premium,G,VS1,59.8,57.0,9574,6.99,6.96,4.17,202.87216800000002
21477,1.2,Very Good,F,VS1,58.7,59.0,9574,6.89,7.07,4.1,199.72042999999996
21478,1.52,Ideal,E,SI2,60.1,57.0,9576,7.53,7.49,4.51,254.362647
21479,1.52,Premium,E,SI2,62.9,59.0,9576,7.31,7.26,4.58,243.063348
21480,1.52,Very Good,I,VS1,62.2,63.0,9576,7.26,7.23,4.51,236.728998
21481,1.5,Premium,H,SI1,59.2,62.0,9576,7.55,7.49,4.45,251.64527500000003
21482,1.32,Ideal,G,VS2,61.1,57.0,9580,7.13,7.07,4.34,218.775494
21483,1.35,Premium,G,VS2,61.1,58.0,9580,7.16,7.12,4.36,222.269312
21484,1.76,Premium,E,SI2,62.1,58.0,9580,7.7,7.62,4.74,278.11476
21485,1.22,Ideal,F,VS1,62.6,55.0,9581,6.82,6.86,4.28,200.24065600000003
21486,1.22,Ideal,F,VS1,61.5,56.0,9581,6.84,6.89,4.22,198.87847199999996
21487,1.22,Premium,D,VS2,62.0,60.0,9581,6.74,6.79,4.22,193.126612
21488,1.51,Good,I,VS1,63.6,57.0,9581,7.14,7.21,4.56,234.74606399999996
21489,1.7,Very Good,J,VS2,62.9,58.0,9586,7.55,7.59,4.76,272.76941999999997
21490,1.5,Ideal,I,VS2,62.6,57.0,9586,7.26,7.31,4.56,242.00193599999997
21491,1.25,Ideal,F,VS1,62.0,55.0,9586,6.91,6.95,4.3,206.50535
21492,1.2,Very Good,F,VS1,62.9,57.0,9586,6.73,6.78,4.25,193.92495000000002
21493,1.19,Ideal,G,VVS2,60.7,57.0,9587,6.8,6.85,4.14,192.8412
21494,1.25,Ideal,G,VS2,60.9,57.0,9590,6.96,6.99,4.25,206.76420000000002
21495,1.52,Very Good,J,VVS1,63.6,56.0,9593,7.26,7.33,4.64,246.921312
21496,1.2,Ideal,D,VS2,61.4,55.0,9596,6.87,6.78,4.19,195.16433400000003
21497,1.02,Very Good,G,VVS2,62.7,58.0,9596,6.36,6.4,4.0,162.81600000000003
21498,1.53,Ideal,I,VS2,62.2,57.0,9596,7.39,7.33,4.58,248.092646
21499,1.53,Ideal,G,SI2,62.5,57.0,9596,7.39,7.32,4.6,248.83607999999998
21500,1.53,Premium,J,IF,61.1,58.0,9596,7.45,7.41,4.54,250.62843
21501,1.53,Premium,F,SI2,62.7,60.0,9596,7.34,7.28,4.58,244.733216
21502,1.7,Premium,E,SI2,59.8,59.0,9596,7.76,7.66,4.61,274.025776
21503,1.2,Ideal,F,VS1,60.7,57.0,9596,6.89,6.85,4.17,196.80940499999997
21504,1.02,Ideal,F,VVS2,62.3,58.0,9598,6.42,6.45,4.01,166.05008999999998
21505,1.03,Ideal,F,VVS1,62.6,57.0,9598,6.49,6.38,4.03,166.866986
21506,1.54,Ideal,I,VS2,60.2,59.0,9600,7.52,7.57,4.54,258.445856
21507,1.55,Premium,G,SI1,59.8,59.0,9600,7.47,7.45,4.46,248.20569
21508,1.62,Ideal,I,VS2,62.4,57.0,9604,7.45,7.51,4.67,261.284165
21509,1.2,Ideal,H,VVS1,60.2,57.0,9604,6.87,6.94,4.15,197.86287000000004
21510,1.73,Premium,H,SI1,61.8,59.0,9607,7.71,7.66,4.75,280.52835
21511,1.2,Very Good,G,VVS1,62.8,56.0,9609,6.73,6.75,4.23,192.15832500000002
21512,1.56,Good,I,VS2,57.2,62.0,9609,7.66,7.72,4.4,260.19488
21513,2.0,Fair,I,SI2,65.0,57.0,9610,8.01,7.96,5.19,330.912324
21514,1.5,Very Good,I,VS2,62.2,59.0,9611,7.34,7.3,4.55,243.7981
21515,1.61,Ideal,I,SI1,62.7,55.0,9611,7.54,7.48,4.71,265.640232
21516,1.12,Premium,G,IF,61.2,58.0,9612,6.7,6.67,4.09,182.77801
21517,1.5,Very Good,I,VVS2,64.0,54.0,9618,7.19,7.27,4.63,242.01611899999997
21518,1.5,Ideal,I,VS1,62.0,53.0,9618,7.4,7.35,4.57,248.56230000000002
21519,1.71,Ideal,H,VS2,61.9,57.0,9618,7.67,7.61,4.73,276.08395100000007
21520,1.5,Good,H,VS2,64.0,58.0,9620,7.14,7.17,4.58,234.467604
21521,1.37,Ideal,H,VVS2,61.3,56.0,9621,7.13,7.2,4.39,225.36503999999996
21522,1.05,Ideal,E,VS2,61.7,55.0,9624,6.54,6.55,4.04,173.06148
21523,1.54,Ideal,H,SI2,60.9,56.0,9624,7.45,7.43,4.53,250.751355
21524,1.11,Ideal,E,VS2,61.0,57.0,9625,6.65,6.7,4.08,181.78440000000003
21525,1.2,Ideal,G,VS1,62.0,55.0,9625,6.81,6.87,4.24,198.367128
21526,1.2,Ideal,G,VS1,61.9,58.0,9625,6.76,6.8,4.2,193.0656
21527,1.06,Ideal,D,VS1,62.0,57.0,9625,6.49,6.54,4.04,171.47618400000002
21528,1.67,Premium,H,SI2,61.6,57.0,9625,7.66,7.61,4.7,273.97522000000004
21529,1.51,Very Good,D,SI2,59.7,58.0,9627,7.43,7.48,4.45,247.31498000000002
21530,1.01,Premium,F,IF,62.3,57.0,9627,6.5,6.35,4.0,165.1
21531,1.17,Ideal,G,VVS2,61.6,56.0,9630,6.77,6.83,4.18,193.279438
21532,1.64,Very Good,H,SI2,60.7,59.0,9632,7.61,7.65,4.63,269.542395
21533,1.22,Ideal,F,VS1,62.2,57.0,9633,6.85,6.81,4.25,198.25612499999997
21534,1.12,Ideal,F,VVS2,61.4,57.0,9634,6.69,6.66,4.1,182.67714
21535,0.91,Ideal,E,VVS1,61.7,56.0,9636,6.18,6.23,3.83,147.460362
21536,1.51,Very Good,I,VS1,61.8,63.0,9640,7.34,7.28,4.52,241.52710399999998
21537,1.51,Premium,I,VS1,60.0,58.0,9640,7.51,7.45,4.49,251.213255
21538,1.1,Ideal,F,VVS2,61.2,56.0,9641,6.65,6.68,4.08,181.24176
21539,1.2,Ideal,F,VS1,62.0,55.0,9641,6.81,6.83,4.23,196.747029
21540,1.01,Very Good,E,VVS2,63.4,56.0,9642,6.32,6.37,4.02,161.838768
21541,1.52,Very Good,H,SI1,60.9,59.0,9642,7.43,7.49,4.54,252.654178
21542,1.5,Premium,G,SI1,61.2,58.0,9645,7.34,7.44,4.52,246.83539199999998
21543,1.5,Very Good,G,SI1,61.5,59.0,9645,7.31,7.39,4.52,244.17446799999996
21544,1.06,Ideal,G,VVS2,61.4,56.0,9645,6.56,6.62,4.04,175.445888
21545,1.02,Ideal,F,VVS1,62.4,56.0,9645,6.44,6.42,4.01,165.79264799999999
21546,1.51,Premium,E,SI1,62.9,62.0,9647,7.31,7.21,4.57,240.862307
21547,1.18,Premium,F,VS1,60.7,55.0,9648,6.87,6.8,4.15,193.87140000000002
21548,1.09,Ideal,D,VS1,62.3,56.0,9650,6.63,6.59,4.12,180.009804
21549,2.03,Good,I,SI2,63.8,63.0,9651,7.89,7.84,5.02,310.525152
21550,1.44,Premium,F,SI1,62.9,58.0,9653,7.2,7.14,4.51,231.85008
21551,1.21,Very Good,F,VS1,61.1,61.0,9656,6.79,6.87,4.17,194.519241
21552,2.01,Premium,I,SI2,62.5,60.0,9658,8.04,7.95,5.0,319.59
21553,2.01,Premium,I,SI2,62.1,60.0,9658,8.1,8.03,5.01,325.86542999999995
21554,2.01,Premium,I,SI2,63.0,59.0,9658,8.04,7.97,5.04,322.95715199999995
21555,1.76,Premium,I,VS2,62.4,58.0,9659,7.7,7.65,4.79,282.15495
21556,1.76,Ideal,F,SI2,62.6,55.0,9659,7.69,7.64,4.8,282.00768
21557,1.54,Premium,I,VS2,59.8,59.0,9659,7.61,7.53,4.53,259.5839490000001
21558,1.0,Good,F,IF,60.7,64.0,9660,6.42,6.4,3.89,159.83232
21559,1.23,Ideal,F,VS1,62.5,54.0,9660,6.82,6.85,4.27,199.48158999999998
21560,1.0,Premium,D,VVS2,61.3,58.0,9660,6.42,6.37,3.92,160.309968
21561,1.5,Very Good,H,SI1,60.7,63.0,9660,7.3,7.27,4.42,234.57381999999998
21562,1.75,Ideal,J,VS2,62.1,57.0,9663,7.71,7.66,4.77,281.709522
21563,1.51,Very Good,G,SI1,63.4,58.0,9664,7.19,7.3,4.59,240.91533
21564,1.52,Very Good,I,SI1,62.0,58.0,9664,7.34,7.4,4.57,248.22412000000003
21565,1.77,Premium,G,SI2,62.7,59.0,9664,7.67,7.66,4.8,282.01056
21566,2.68,Very Good,I,I1,63.5,56.0,9665,8.81,8.77,5.58,431.131446
21567,1.01,Very Good,F,VVS1,62.8,60.0,9667,6.4,6.34,4.0,162.304
21568,1.09,Ideal,F,VVS2,62.5,55.0,9668,6.52,6.6,4.1,176.43119999999996
21569,1.1,Ideal,F,VS1,61.5,56.0,9669,6.63,6.66,4.09,180.597222
21570,1.51,Good,D,SI1,64.1,62.0,9674,7.21,7.15,4.6,237.1369
21571,1.2,Premium,G,VS2,62.5,58.0,9677,6.74,6.67,4.19,188.36480200000003
21572,1.44,Good,G,VS1,63.6,58.0,9677,7.01,6.96,4.44,216.62582400000002
21573,1.51,Fair,H,VS2,57.4,61.0,9678,7.49,7.63,4.34,248.02535799999998
21574,1.06,Very Good,E,VVS2,63.4,55.0,9680,6.46,6.51,4.11,172.84440600000002
21575,1.07,Very Good,D,VS1,59.9,55.0,9681,6.69,6.71,4.01,180.008499
21576,1.6,Ideal,J,VS2,62.1,56.0,9681,7.47,7.51,4.65,260.863605
21577,1.51,Good,H,SI1,61.8,62.0,9681,7.25,7.29,4.49,237.307725
21578,1.51,Premium,I,VS2,60.5,59.0,9682,7.44,7.41,4.49,247.53549600000002
21579,1.7,Fair,H,SI2,64.5,55.0,9682,7.58,7.52,4.87,277.59779199999997
21580,1.33,Premium,G,VS2,58.6,61.0,9682,7.21,7.17,4.21,217.63889700000001
21581,1.33,Premium,G,VS2,62.3,59.0,9682,7.02,6.97,4.36,213.33218399999998
21582,1.62,Very Good,I,VS2,62.0,60.0,9683,7.5,7.57,4.67,265.13925
21583,1.7,Very Good,J,VS1,63.6,58.0,9683,7.52,7.54,4.79,271.59683199999995
21584,1.45,Very Good,I,IF,60.6,61.0,9683,7.32,7.41,4.46,241.91575200000003
21585,1.57,Ideal,J,VS1,62.1,54.0,9683,7.46,7.49,4.64,259.26185599999997
21586,1.03,Ideal,G,VVS1,61.5,57.0,9691,6.47,6.52,3.99,168.315756
21587,1.65,Premium,F,SI2,60.5,61.0,9693,7.7,7.65,4.64,273.31919999999997
21588,1.23,Very Good,F,VS1,59.1,58.0,9694,7.06,7.09,4.18,209.23157199999997
21589,1.51,Very Good,H,SI1,62.1,59.0,9694,7.28,7.33,4.54,242.265296
21590,1.12,Ideal,D,VS1,61.1,57.0,9694,6.68,6.75,4.1,184.86899999999997
21591,1.51,Ideal,H,SI1,62.7,56.0,9694,7.32,7.38,4.61,249.039576
21592,1.63,Ideal,I,SI1,61.3,56.0,9694,7.64,7.56,4.66,269.154144
21593,1.5,Premium,H,SI1,58.8,59.0,9697,7.53,7.47,4.41,248.058531
21594,1.5,Premium,H,SI1,62.4,58.0,9697,7.33,7.28,4.56,243.33254399999998
21595,1.57,Very Good,D,SI2,62.9,61.0,9698,7.37,7.41,4.65,253.94440500000002
21596,1.13,Premium,G,IF,61.2,59.0,9698,6.78,6.71,4.13,187.889394
21597,1.23,Ideal,G,VVS2,61.0,55.0,9698,6.95,6.93,4.23,203.73160500000003
21598,1.33,Premium,G,VS1,62.7,58.0,9699,6.96,7.01,4.38,213.69844799999998
21599,1.52,Premium,H,SI1,61.0,58.0,9700,7.44,7.39,4.52,248.51683199999997
21600,1.52,Ideal,H,SI1,61.8,57.0,9700,7.43,7.32,4.56,248.00745599999996
21601,1.5,Good,I,VS1,57.2,62.0,9702,7.64,7.61,4.36,253.49214400000002
21602,1.5,Good,I,VS1,57.2,62.0,9702,7.64,7.61,4.36,253.49214400000002
21603,1.25,Premium,F,VS2,60.8,58.0,9702,6.98,6.93,4.23,204.61102200000002
21604,1.07,Ideal,G,VVS1,61.4,55.0,9703,6.59,6.66,4.06,178.19096399999998
21605,1.52,Ideal,G,SI1,60.7,57.0,9704,7.41,7.38,4.49,245.539242
21606,1.77,Premium,J,SI1,61.3,59.0,9704,7.83,7.71,4.76,287.357868
21607,1.51,Very Good,I,VS1,60.5,60.0,9704,7.42,7.46,4.5,249.0894
21608,1.55,Ideal,G,SI2,60.7,55.0,9704,7.54,7.51,4.57,258.778078
21609,1.52,Premium,H,VS2,60.6,61.0,9704,7.46,7.42,4.51,249.642932
21610,1.52,Fair,D,SI1,64.6,64.0,9704,7.18,7.16,4.63,238.022744
21611,1.04,Very Good,E,VVS2,62.8,58.0,9705,6.42,6.45,4.04,167.29236
21612,1.59,Premium,E,SI1,58.8,59.0,9705,7.69,7.61,4.5,263.34405000000004
21613,1.22,Very Good,G,VVS2,59.3,58.0,9706,6.97,6.99,4.14,201.70204199999998
21614,1.5,Very Good,H,VS2,62.0,55.0,9706,7.26,7.37,4.57,244.523334
21615,1.71,Very Good,J,VS1,61.2,59.0,9707,7.65,7.72,4.7,277.5726
21616,1.59,Premium,G,SI1,62.2,58.0,9707,7.51,7.45,4.65,260.16517500000003
21617,1.18,Ideal,E,VS1,62.4,54.0,9709,6.74,6.79,4.22,193.126612
21618,1.51,Premium,G,SI1,60.3,59.0,9710,7.39,7.44,4.47,245.767752
21619,1.12,Ideal,E,VS2,61.9,56.0,9710,6.65,6.68,4.13,183.46285999999998
21620,1.01,Premium,E,VVS2,61.8,59.0,9711,6.42,6.39,3.96,162.45424799999998
21621,1.01,Premium,E,VVS2,62.4,58.0,9711,6.42,6.36,3.99,162.91648800000002
21622,1.06,Ideal,E,VVS2,61.0,57.0,9712,6.63,6.54,4.02,174.30800399999998
21623,1.76,Ideal,I,SI2,61.2,55.0,9714,7.79,7.76,4.76,287.743904
21624,1.32,Ideal,G,VS1,61.4,54.0,9715,7.09,7.13,4.37,220.91092899999998
21625,2.43,Premium,G,I1,61.7,60.0,9716,8.54,8.49,5.25,380.64914999999996
21626,1.53,Premium,F,SI2,62.6,57.0,9716,7.37,7.33,4.6,248.50166
21627,1.5,Good,D,SI1,63.4,63.0,9718,7.19,7.23,4.57,237.56550900000005
21628,1.26,Premium,D,VS2,62.5,59.0,9720,6.91,6.85,4.3,203.53405
21629,1.0,Premium,F,VVS1,61.0,60.0,9724,6.39,6.43,3.91,160.652907
21630,2.01,Ideal,J,SI1,62.8,58.0,9725,8.02,7.97,5.02,320.87538799999993
21631,2.04,Premium,G,I1,62.4,58.0,9727,8.08,8.17,5.07,334.68895200000003
21632,1.51,Very Good,E,SI2,58.8,58.0,9727,7.53,7.61,4.45,254.99968500000006
21633,2.02,Premium,J,SI2,59.7,56.0,9728,8.18,8.13,4.87,323.871558
21634,1.02,Very Good,F,VVS2,63.7,59.0,9728,6.34,6.38,4.05,163.81925999999999
21635,1.35,Very Good,G,VS1,60.1,56.0,9729,7.16,7.21,4.32,223.01395200000002
21636,1.63,Premium,I,SI1,61.7,58.0,9730,7.54,7.51,4.64,262.741856
21637,1.63,Premium,G,SI2,62.5,57.0,9730,7.57,7.54,4.72,269.407216
21638,1.5,Ideal,I,VS2,62.4,54.1,9730,7.3,7.35,4.57,245.20335
21639,1.63,Good,I,SI1,63.7,58.0,9730,7.48,7.4,4.74,262.36848000000003
21640,1.51,Very Good,E,SI2,61.8,57.0,9731,7.34,7.32,4.53,243.391464
21641,1.11,Ideal,G,VVS2,61.8,56.0,9734,6.66,6.69,4.12,183.56824800000004
21642,1.34,Very Good,H,VVS2,59.7,60.0,9735,7.19,7.22,4.3,223.22073999999998
21643,1.01,Ideal,E,VVS2,62.7,56.0,9735,6.42,6.46,4.04,167.551728
21644,1.24,Premium,D,VS2,59.3,58.0,9738,7.03,7.09,4.19,208.84091300000003
21645,1.24,Premium,F,VS1,60.1,59.0,9738,6.99,7.02,4.21,206.583858
21646,1.24,Very Good,G,VS1,60.2,58.0,9738,6.96,7.0,4.2,204.624
21647,1.0,Very Good,D,VVS2,59.9,61.0,9740,6.42,6.5,3.87,161.49509999999998
21648,1.0,Very Good,D,VVS2,63.0,59.0,9740,6.35,6.38,4.01,162.45712999999998
21649,1.51,Good,G,VS2,63.7,57.0,9741,7.21,7.18,4.58,237.09652400000002
21650,1.2,Ideal,G,VVS1,61.2,56.0,9744,6.89,6.86,4.21,198.987334
21651,1.5,Ideal,E,SI1,62.4,56.0,9744,7.36,7.31,4.58,246.411328
21652,1.7,Very Good,H,SI2,63.8,55.0,9745,7.47,7.55,4.79,270.148815
21653,1.53,Premium,G,SI1,61.7,59.0,9747,7.4,7.31,4.54,245.58676
21654,1.41,Ideal,H,VS1,60.7,56.0,9752,7.31,7.22,1.41,74.417262
21655,1.22,Premium,D,VS2,59.4,59.0,9756,6.99,6.92,4.13,199.77140400000002
21656,1.22,Ideal,F,VS1,61.5,56.0,9756,6.89,6.84,4.22,198.87847199999996
21657,1.22,Premium,D,VS2,62.0,60.0,9756,6.79,6.74,4.22,193.126612
21658,1.22,Ideal,F,VS1,62.6,55.0,9756,6.86,6.82,4.28,200.24065600000003
21659,1.21,Premium,G,VVS2,62.5,55.0,9757,6.84,6.8,4.26,198.14112
21660,1.5,Very Good,I,VS1,60.4,59.0,9759,7.35,7.42,4.46,243.23502
21661,1.23,Ideal,F,VS2,61.9,57.0,9759,6.86,6.9,4.26,201.64284
21662,1.71,Premium,I,SI2,60.6,57.0,9760,7.78,7.71,4.69,281.324022
21663,1.5,Premium,I,VS1,60.8,61.0,9761,7.39,7.35,4.48,243.33792000000003
21664,1.25,Ideal,F,VS1,62.0,55.0,9761,6.95,6.91,4.3,206.50535
21665,1.5,Ideal,I,VS2,62.6,57.0,9761,7.31,7.26,4.56,242.00193599999997
21666,1.51,Premium,H,SI1,60.3,62.0,9762,7.54,7.41,4.51,251.98001399999998
21667,1.55,Premium,H,SI1,60.7,58.0,9763,7.5,7.46,4.54,254.013
21668,1.5,Good,H,SI1,64.3,60.0,9768,7.14,7.23,4.62,238.494564
21669,1.5,Premium,H,SI1,62.7,58.0,9768,7.27,7.34,4.58,244.397044
21670,1.96,Premium,H,SI2,60.4,62.0,9769,7.96,7.9,4.79,301.21436
21671,1.46,Very Good,F,SI1,62.8,59.0,9770,7.13,7.18,4.49,229.858366
21672,1.58,Good,H,SI1,63.1,58.0,9774,7.33,7.38,4.64,251.00265599999997
21673,1.58,Good,I,VS1,58.6,62.0,9775,7.59,7.66,4.47,259.88311799999997
21674,1.7,Premium,G,SI1,62.4,59.0,9777,7.63,7.57,4.74,273.778134
21675,1.21,Premium,G,VVS2,61.3,56.0,9779,6.88,6.85,4.21,198.40888
21676,1.52,Very Good,H,SI1,63.4,55.0,9780,7.25,7.3,4.61,243.98425
21677,2.01,Very Good,I,SI2,61.4,63.0,9781,8.19,7.96,4.96,323.35430399999996
21678,1.52,Very Good,D,SI2,59.1,58.0,9781,7.45,7.48,4.41,245.75166000000004
21679,1.16,Ideal,G,VVS1,61.9,55.0,9781,6.75,6.78,4.19,191.75535000000002
21680,1.5,Very Good,D,SI2,63.1,56.0,9783,7.17,7.28,4.56,238.021056
21681,1.2,Ideal,G,VVS1,62.8,56.0,9784,6.75,6.73,4.23,192.15832500000002
21682,1.56,Good,F,SI2,57.5,58.0,9784,7.82,7.67,4.45,266.90833
21683,1.6,Premium,I,VS2,60.2,58.0,9784,7.63,7.56,4.57,263.610396
21684,1.56,Good,I,VS2,57.2,62.0,9784,7.72,7.66,4.4,260.19488
21685,1.05,Ideal,F,VVS1,62.7,57.0,9784,6.5,6.41,4.05,168.74325
21686,1.2,Ideal,G,VVS2,62.5,54.4,9785,6.75,6.82,4.24,195.18840000000003
21687,1.09,Ideal,F,VS1,61.6,55.0,9786,6.62,6.67,4.09,180.595586
21688,1.56,Ideal,I,SI1,62.5,54.0,9788,7.45,7.37,4.63,254.217095
21689,1.24,Ideal,G,VVS2,61.2,56.0,9788,6.92,6.88,4.22,200.912512
